video_id,title,duration,thumbnail,upload_time,category,view_count,country,subscribers,genre,duration_seconds,upload_hour,upload_dayofweek,faces,has_text,brightness,vibrancy,contrast,color_variety,red_dominance,sharpness,aspect_ratio
vid_6941,LL COOL J - Murdergram Deux ft. Eminem,00:03:10,https://i.ytimg.com/vi/50Tl8E0Vvms/default.jpg,2024-09-11 14:00:07+00:00,10,23673565,UNKNOWN,203000,Music,190.0,14,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6942,Chuye Dekho Amay (ছুঁয়ে দেখো আমায়) । Tanveer Evan | Official Music Video,00:04:33,https://i.ytimg.com/vi/e2mUj9rGSmQ/default.jpg,2024-11-29 09:00:44+00:00,10,9004032,United Kingdom,2420000,Music,273.0,9,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6943,Halsey - Got a boy back home in Michigan (Bad At Love) (Lyrics),00:02:59,https://i.ytimg.com/vi/vX2DVNU0mPs/default.jpg,2025-03-04 16:34:05+00:00,10,143899,United States,2800000,Music,179.0,16,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6944,NIKI - You'll Be in My Heart | Lirik Terjemahan Indonesia,00:04:07,https://i.ytimg.com/vi/fJCPVZN-VTs/default.jpg,2025-03-13 05:33:05+00:00,10,2689704,Indonesia,489000,Music,247.0,5,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6945,Playboi Carti - CRANK (Official Audio),00:02:28,https://i.ytimg.com/vi/wQZvS109Q00/default.jpg,2025-03-18 19:21:51+00:00,10,830541,UNKNOWN,4530000,Music,148.0,19,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6946,Jinne saah | ninja | #ninja #punjabisinger #trendingshorts #explore #music #song #viralvideo #shorts,00:00:32,https://i.ytimg.com/vi/xguHmBRvt7g/default.jpg,2025-03-27 06:30:39+00:00,20,1656484,India,69600,Gaming,32.0,6,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6947,10 Year Old PERFORMS Kendrick Lamar 🤯🔥,00:00:34,https://i.ytimg.com/vi/BJlIDQi80IU/default.jpg,2025-01-31 02:05:24+00:00,10,30575253,UNKNOWN,5280000,Music,34.0,2,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6948,MANIAC (Official Video): YO YO HONEY SINGH | ESHA GUPTA | GLORY | BHUSHAN KUMAR,00:02:58,https://i.ytimg.com/vi/W8x6Dwyj0-A/default.jpg,2025-02-22 11:30:08+00:00,10,124461365,India,291000000,Music,178.0,11,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6949,Asake - WHY LOVE (Official Video),00:03:31,https://i.ytimg.com/vi/MCMyKcUNR8w/default.jpg,2025-02-12 13:00:06+00:00,10,5708338,UNKNOWN,3430,Music,211.0,13,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6950,Why Do BRAND NEW Songs Sound Nostalgic? 🤔🎶 #billieeilish #harrystyles #ladygaga #music,00:01:00,https://i.ytimg.com/vi/jnvYlDpUC_0/default.jpg,2025-03-13 00:31:56+00:00,10,7750653,UNKNOWN,270000,Music,60.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6951,There's no reason to fall in love again. #love #remix #music #song #newsong #reels #viralvideo #lofl,00:00:26,https://i.ytimg.com/vi/BN-zVpAm4VY/default.jpg,2025-04-07 07:34:08+00:00,10,1896257,UNKNOWN,4620,Music,26.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6952,Shallipopi - Laho (Official Video),00:02:26,https://i.ytimg.com/vi/qARrn7G067w/default.jpg,2025-03-06 17:00:57+00:00,10,12584195,UNKNOWN,45100,Music,146.0,17,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6953,"MOLIY, Shenseea, Skillibeng, Silent Addy - Shake It To The Max (Fly) (Remix) (OFFICIAL MUSIC VIDEO)",00:03:05,https://i.ytimg.com/vi/UjBhbMMgLzc/default.jpg,2025-03-15 18:00:06+00:00,24,8246951,United States,118000,Entertainment,185.0,18,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6954,전기차충전 앞에서 이거가능? 4탄 #춤추는나율 #kpop #music #dance #쇼츠 #챌린지 #AFstarz #춤추는곰돌 #COLA #춤추는나율COLA #이거가능? #블랙핑크,00:00:11,https://i.ytimg.com/vi/sJkN1XuZE00/default.jpg,2025-04-10 12:31:02+00:00,22,34790,UNKNOWN,892000,People & Blogs,11.0,12,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6955,😍 Top Album Songs in Tamil | #album #song #music #trending #viral #shorts,00:01:00,https://i.ytimg.com/vi/BZdSg_neJ4g/default.jpg,2024-06-04 04:40:00+00:00,10,10497363,India,975000,Music,60.0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6956,Ouenza - Jarh 9dim [Official Music Video] | وانزة - أغنية مسلسل جرح قديم,00:02:58,https://i.ytimg.com/vi/b8WbjxYbscw/default.jpg,2025-03-03 19:26:52+00:00,10,2298652,Morocco,453000,Music,178.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6957,Playboi Carti - TOXIC [with Skepta] (Official Audio),00:02:16,https://i.ytimg.com/vi/U6jeOBSGI6Q/default.jpg,2025-03-18 19:21:50+00:00,10,1233818,UNKNOWN,4530000,Music,136.0,19,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6958,Try With Your Own Voice ❤️ Agar Tum Saath Ho Lyrics #music,00:00:23,https://i.ytimg.com/vi/7-JpPgXzia4/default.jpg,2025-03-02 12:30:03+00:00,10,1785428,India,62100,Music,23.0,12,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6959,try it with in your own voice #lyrics #singinglife #music #love #aesthetic,00:00:19,https://i.ytimg.com/vi/VeiKidccpiM/default.jpg,2024-06-25 15:52:15+00:00,22,3085970,UNKNOWN,12300,People & Blogs,19.0,15,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6960,Tiken Jah Fakoly - Plus rien ne m'étonne (Le Grand Choral 2024 - @Nuits de Champagne),00:05:19,https://i.ytimg.com/vi/fFoThCFlD3c/default.jpg,2024-12-04 15:41:07+00:00,10,8327176,UNKNOWN,696000,Music,319.0,15,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6961,Element Eleéeh - TOMBÉ (Official Music Video),00:03:44,https://i.ytimg.com/vi/p9mb533OhQE/default.jpg,2025-03-24 10:00:06+00:00,10,1963553,United States,413000,Music,224.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6962,raise your YA YA YA💚 #duolingo #music #duolingomusic,00:00:14,https://i.ytimg.com/vi/6ngdKVfrecc/default.jpg,2025-01-06 21:21:37+00:00,27,6413749,United States,6060000,Education,14.0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6963,Doublej - Cherry ချယ်ရီ ( Official Music Video ),00:05:32,https://i.ytimg.com/vi/P5W_OuKnvBQ/default.jpg,2024-12-10 13:17:37+00:00,10,5584343,Thailand,475000,Music,332.0,13,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6964,Top 10 Eminem songs #eminem #slimshady #top10 #hiphop #music #songs #rapper #eminemmomrip #showbiz,00:01:00,https://i.ytimg.com/vi/9L_PQ9X0v7s/default.jpg,2024-12-04 07:18:15+00:00,22,1772619,Hong Kong,170000,People & Blogs,60.0,7,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6965,TOXIC,00:02:16,https://i.ytimg.com/vi/vEj7Pt5XmNA/default.jpg,2025-03-14 11:23:55+00:00,10,3523873,UNKNOWN,10400,Music,136.0,11,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6966,Muavin #newmusic #music #singer #cover #automobile #sevkiyat #öneçıkar #askbuyusu #aşk,00:00:06,https://i.ytimg.com/vi/DgDHIBzC8Us/default.jpg,2025-04-10 10:36:23+00:00,22,79645,Turkey,100000,People & Blogs,6.0,10,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6967,Top 10 Bruno Mars songs getting the most daily streams #BrunoMars #bruno,00:01:00,https://i.ytimg.com/vi/WzD31g9ruPg/default.jpg,2024-11-23 12:30:57+00:00,24,3569369,UNKNOWN,30300,Entertainment,60.0,12,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6968,Cali con gì??? #tqmusic #cover #music #nhachaymoingay #shorts #xuhuong #thinhhanh #viral,00:00:13,https://i.ytimg.com/vi/t3YqHgMPhc8/default.jpg,2025-03-30 03:30:35+00:00,10,3345308,Vietnam,570000,Music,13.0,3,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6969,"Sturdyyoungin, Ohthatsmizz & Zeddy Will - TRIPPIN (Official Music Video featuring Fergie)",00:03:56,https://i.ytimg.com/vi/Xy_LjxYiakE/default.jpg,2025-01-24 17:00:47+00:00,10,6445588,United States,40800,Music,236.0,17,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6970,Zaroor – Aparshakti Khurana | Savi Kahlon | Official Music Video,00:02:47,https://i.ytimg.com/vi/YrJ6OZ7VVWc/default.jpg,2024-09-04 14:00:08+00:00,10,27056373,India,64800000,Music,167.0,14,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6971,Tommy Richman - ACTIN UP (Official Music Video),00:02:21,https://i.ytimg.com/vi/3CBRHLldAgA/default.jpg,2025-02-07 18:00:08+00:00,10,5625526,UNKNOWN,597000,Music,141.0,18,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6972,他有自己的解决办法 #music #movie #爽文 #分享 #精彩片段,00:01:00,https://i.ytimg.com/vi/b0AfxTFWH34/default.jpg,2025-04-10 01:43:37+00:00,24,12616,Taiwan,72700,Entertainment,60.0,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6973,EBK Jaaybo - The Biggest G (First Day Out) [Official Music Video],00:02:40,https://i.ytimg.com/vi/DYc-pRiiETA/default.jpg,2025-02-17 23:00:07+00:00,10,4992464,UNKNOWN,305000,Music,160.0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6974,Charli XCX - party 4 u (Lyrics),00:04:58,https://i.ytimg.com/vi/MZG9iKcZAvQ/default.jpg,2025-02-24 16:02:13+00:00,10,1635968,United States,21700,Music,298.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6975,This dance............. 💞🥀💗#trending #lovesong #dance #music #song #lyrics #lofi #viralvideo #shorts,00:00:20,https://i.ytimg.com/vi/Br0THRvX8_A/default.jpg,2025-01-24 12:52:01+00:00,22,3364150,India,426000,People & Blogs,20.0,12,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6976,Anyme023 - Shamballa (feat. Shaydee's),00:02:31,https://i.ytimg.com/vi/A1gMhT0b9Xs/default.jpg,2025-03-23 16:33:41+00:00,22,701875,United Arab Emirates,71700,People & Blogs,151.0,16,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6977,Feel This Song ❤️💔 | Hindi Song | New Song | ishq song | main aa likhu tu aa jaye song #shorts,00:00:45,https://i.ytimg.com/vi/vz5niHdP3Qg/default.jpg,2024-10-20 02:48:11+00:00,10,6292701,India,6960,Music,45.0,2,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6978,Marine - Ma faute (Clip officiel),00:03:24,https://i.ytimg.com/vi/M4Jjd3pV2t0/default.jpg,2025-03-12 14:00:06+00:00,10,2889869,UNKNOWN,62,Music,204.0,14,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6979,"Lethal Company Music Video 🎵 ""Follow The Orders"" [VERSION A]",00:03:08,https://i.ytimg.com/vi/QeooZB4Z7RA/default.jpg,2024-11-23 15:00:06+00:00,1,4929763,United States,5440000,Film & Animation,188.0,15,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6980,Song: Home❤️‍🩹 #original #cover #viralshorts #songs,00:00:22,https://i.ytimg.com/vi/DPCLDx_ppTU/default.jpg,2024-11-06 15:11:16+00:00,10,4170986,UNKNOWN,97400,Music,22.0,15,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6981,NIKI - You'll be in my heart (Spotify Single) | Music Lyric Video,00:04:07,https://i.ytimg.com/vi/WNN4m8WEwE8/default.jpg,2022-10-09 16:05:58+00:00,22,11093942,UNKNOWN,6510,People & Blogs,247.0,16,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6982,Ruger - Jay Jay (Official Music Video),00:02:55,https://i.ytimg.com/vi/G7wWmv24W50/default.jpg,2025-02-14 17:00:06+00:00,10,3623192,UNKNOWN,17900,Music,175.0,17,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6983,cheap thrills song lyrics sia #shorts #sia #music #viral @sia @EdSheeran #cheapthrills,00:00:29,https://i.ytimg.com/vi/OOyTOMPexCU/default.jpg,2024-02-25 02:07:10+00:00,10,10464183,UNKNOWN,39200,Music,29.0,2,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6984,La Foule #music #pianomusic #piano #pianist,00:00:18,https://i.ytimg.com/vi/E3duyy3MzfQ/default.jpg,2025-04-10 19:23:41+00:00,10,15312,UNKNOWN,134000,Music,18.0,19,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6985,AUR - tu hai kahan song edit #music #song #lyrics #love #sadsong #song #lovesong #aeshthetic#edit,00:00:18,https://i.ytimg.com/vi/iR9haWi9f68/default.jpg,2024-08-09 15:13:28+00:00,10,3605351,India,28800,Music,18.0,15,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6986,"Vaa Kannamma | Once More | Arjun Das, Aditi Shankar | Hesham Abdul Wahab | Vignesh Srikanth |Yuvaraj",00:04:57,https://i.ytimg.com/vi/9fyOu2dxgOY/default.jpg,2025-01-10 11:29:37+00:00,10,20399078,India,20100000,Music,297.0,11,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6987,Sushant KC doing dance practice - Song - Bardali 🫂 #nepalimusic #sajjanrajvaidhya #music,00:00:26,https://i.ytimg.com/vi/mM2rVvQNHIU/default.jpg,2024-12-04 06:50:13+00:00,22,871420,UNKNOWN,19500,People & Blogs,26.0,6,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6988,The song that everyone has heard but nobody knows the name,00:00:20,https://i.ytimg.com/vi/TL0473K_glQ/default.jpg,2025-02-06 17:36:35+00:00,10,12347221,United States,5460000,Music,20.0,17,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6989,Asma Lmnawar مسلسل رحمة Hada Galbi ft. @Mehdimozayine [Music Video] | (أسما لمنور - هذا قلبي,00:03:36,https://i.ytimg.com/vi/TABQxd9dcc0/default.jpg,2025-02-21 16:24:55+00:00,10,3603327,Morocco,782000,Music,216.0,16,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6990,Nightcore Music Mix 2025 🎧 EDM Remixes of Popular Songs 🎧 EDM Best Gaming Music Mix,03:02:51,https://i.ytimg.com/vi/5bUa1w24ASc/default.jpg,2024-12-31 03:00:06+00:00,10,645376,Japan,462000,Music,10971.0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6991,Man takes fitness too far #comedy #music #parody of Whip It by Devo,00:00:17,https://i.ytimg.com/vi/w-LgGuut3WQ/default.jpg,2025-04-03 09:30:24+00:00,23,9360296,Australia,965000,Comedy,17.0,9,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6992,DOROFEEVA - Додайте світла (Official Music Video),00:02:30,https://i.ytimg.com/vi/i9NzWPNJgw8/default.jpg,2025-03-06 07:04:14+00:00,10,2421710,Ukraine,1140000,Music,150.0,7,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6993,This song makes me excited🔥#harleydavidson #michaeljackson #chopperstyle,00:00:13,https://i.ytimg.com/vi/6dLDIyXo_ZM/default.jpg,2025-04-08 11:07:09+00:00,22,75927,UNKNOWN,110000,People & Blogs,13.0,11,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6994,#music #song #newsong #cover #love #latestweddingsong #newmusicrelease #wedding #preweddingcoversong,00:00:13,https://i.ytimg.com/vi/9ZQT0z23wAk/default.jpg,2025-04-05 00:37:15+00:00,22,177509,UNKNOWN,56800,People & Blogs,13.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6995,SoFaygo’s best song?.. 🎤 🔥,00:00:12,https://i.ytimg.com/vi/FWOGsluNv6w/default.jpg,2025-03-28 22:43:03+00:00,10,515234,UNKNOWN,79300,Music,12.0,22,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6996,"Tu Hain Toh Main Hoon | Sky Force | Akshay, Sara, Veer, Tanishk B, Arijit Singh, Afsana Khan, Irshad",00:02:46,https://i.ytimg.com/vi/CKJA9blyMUg/default.jpg,2025-01-22 05:56:00+00:00,10,70917438,India,54200000,Music,166.0,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6997,I ASKED AI TO MAKE A SONG THAT SOUNDS LIKE #music #ai,00:01:00,https://i.ytimg.com/vi/DhpN3lbcgZo/default.jpg,2023-06-16 14:08:05+00:00,22,34964339,UNKNOWN,1210000,People & Blogs,60.0,14,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6998,Där palmerna bor (Sped Up),00:03:08,https://i.ytimg.com/vi/kJfUUJxUDW4/default.jpg,2025-02-06 10:03:02+00:00,10,1563491,UNKNOWN,31,Music,188.0,10,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_6999,best songs from the 80s. part 2 #music #80s #80smusic #nostalgia #throwback #Tearsforfears#viralsong,00:01:00,https://i.ytimg.com/vi/lk6hqQD34zE/default.jpg,2024-12-16 02:28:36+00:00,22,12282693,Hong Kong,170000,People & Blogs,60.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7000,"Vazhithunaiye | Dragon | Pradeep Ranganathan, Kayadu Lohar | Ashwath Marimuthu | Leon James | AGS",00:03:51,https://i.ytimg.com/vi/XMrZO7hH6sw/default.jpg,2025-01-13 12:32:14+00:00,10,22473994,India,20100000,Music,231.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7001,"USHER, Pheelz - Ruin (Official Music Video)",00:03:09,https://i.ytimg.com/vi/Dsv9EAuW5H8/default.jpg,2024-02-02 14:00:10+00:00,10,11546394,UNKNOWN,3490000,Music,189.0,14,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7002,🎧 // BLAH (slowed+reverb)🔥//#funk #phonk #music #song #foryou #bass,00:00:17,https://i.ytimg.com/vi/r1OcDf-k9Js/default.jpg,2025-01-13 11:05:35+00:00,10,347744,Sri Lanka,52900,Music,17.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7003,WARNING (Official Video) | Masoom Sharma | Malika Kaliraman | New Haryanvi Songs Haryanavi 2025,00:02:57,https://i.ytimg.com/vi/ZeaqjybbzzM/default.jpg,2025-03-25 06:11:06+00:00,10,8760902,India,21400,Music,177.0,6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7004,BUTRINT IMERI - LEJ KTO RRENA,00:03:02,https://i.ytimg.com/vi/8N1sKnMj5jo/default.jpg,2025-01-31 17:15:07+00:00,10,19736856,Germany,1130000,Music,182.0,17,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7005,24 HIT songs from 2024 in 1 Minute,00:01:01,https://i.ytimg.com/vi/29zyVX_iyHc/default.jpg,2024-12-31 20:27:29+00:00,10,13087972,United States,648000,Music,61.0,20,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7006,🕊️     #пашатехник #rap #guf #music #дуэт #музыка #newmusic #рек #hiphop #basta #рек #топ,00:00:50,https://i.ytimg.com/vi/sCCRPM5HomA/default.jpg,2025-04-09 13:19:59+00:00,10,259374,Georgia,114000,Music,50.0,13,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7007,Lil Jhola @KRIZN @YABITheGOAT  - Maya Jalaima ( Official Music Video ),00:04:01,https://i.ytimg.com/vi/3u32qIe1UyI/default.jpg,2025-01-12 16:26:17+00:00,10,8439455,United States,153000,Music,241.0,16,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7008,DON'T STOP [SLOWED] [BRAZILIAN PHONK] •|#bass #bassboosted #phonk #funk #music #song #foryou,00:00:16,https://i.ytimg.com/vi/k9y5vjhC1VQ/default.jpg,2024-10-18 17:29:32+00:00,24,1598949,UNKNOWN,94300,Entertainment,16.0,17,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7009,Rahasia Bisa Mainin Semua Alat Musik,00:01:00,https://i.ytimg.com/vi/eWJytOtC3mU/default.jpg,2025-04-09 11:01:01+00:00,10,165181,Indonesia,3140000,Music,60.0,11,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7010,NIKI - You'll be in my heart,00:04:01,https://i.ytimg.com/vi/9gFtBsrVlKs/default.jpg,2025-03-13 00:47:00+00:00,10,1751437,United States,6370000,Music,241.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7011,Music - MASHHUR MUHAMMAD | SIQILMA (UXLAMAYSIZMI),00:04:24,https://i.ytimg.com/vi/MJyk9xeDins/default.jpg,2025-04-02 14:06:56+00:00,24,10124860,Russia,6250000,Entertainment,264.0,14,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7012,මල් කුමරිය | Mal Kumariya Official Music Video | Daffodil Kadupitiya - DAFFY,00:02:51,https://i.ytimg.com/vi/6bhFve62TMs/default.jpg,2025-03-01 11:28:58+00:00,10,9278617,Sri Lanka,86500,Music,171.0,11,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7013,Original song is amazing 🤯||#matushkaultrafunk,00:00:31,https://i.ytimg.com/vi/hoFe27cfUQo/default.jpg,2025-01-24 17:44:45+00:00,10,2428566,UNKNOWN,12600,Music,31.0,17,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7014,Shape of You Guitar Tutorial! #shorts #guitar #guitarra #music #musica #youtubeshorts,00:00:11,https://i.ytimg.com/vi/WD5333I3zFQ/default.jpg,2025-04-09 23:15:07+00:00,10,19243,United States,101000,Music,11.0,23,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7015,"မင်းနဲ့  - Nay Min Eain, Jewel (Official Music Video)",00:03:58,https://i.ytimg.com/vi/1SQLXUH4JSc/default.jpg,2025-01-11 04:30:00+00:00,10,3767456,United States,196000,Music,238.0,4,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7016,The vibe............... 💞🥀💗#trending #lovesong #music #lovestatus #dance #song #viralvideo #shorts,00:00:28,https://i.ytimg.com/vi/nodS7qdD8Lg/default.jpg,2025-02-15 02:30:34+00:00,22,11463278,India,426000,People & Blogs,28.0,2,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7017,I miss old phonk😔 #phonk #funk #edit @KURAI_SHINWA,00:00:10,https://i.ytimg.com/vi/DS59lqgIWhw/default.jpg,2025-03-08 03:56:06+00:00,22,6727479,India,13600,People & Blogs,10.0,3,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7018,Phonk | Use Headset 🎧 #bass #bassbosted #🎧 #funk #music #phonk #song #slowed #aveeplayer #foryou,00:00:17,https://i.ytimg.com/vi/wOoB98ywfSI/default.jpg,2024-12-03 12:39:01+00:00,10,1636710,United States,101000,Music,17.0,12,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7019,"Toni de la Brasov  ❤️  Ea este fata  din vis  ❤️  Nu-i una ca ea,ca gitana mea",00:03:28,https://i.ytimg.com/vi/vthb4L7qssk/default.jpg,2025-03-20 13:00:06+00:00,10,5640338,Romania,3010000,Music,208.0,13,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7020,Guddhist Gunatita - SULITIN (Official Music Video) prod. by Luna,00:04:16,https://i.ytimg.com/vi/aYkwaAvg7zY/default.jpg,2025-03-08 10:00:07+00:00,22,1656748,UNKNOWN,420000,People & Blogs,256.0,10,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7021,Which Generation Has The Best Chicken Song? #shorts #genalpha #genz #millennials #music,00:00:20,https://i.ytimg.com/vi/XtifDGulHS4/default.jpg,2025-04-05 22:08:00+00:00,24,707956,United States,4200000,Entertainment,20.0,22,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7022,Zouhair Bahaoui ft. @omarmontes  - Zendaya [Official Music Video] | 2025,00:03:14,https://i.ytimg.com/vi/70TGeCdKhIQ/default.jpg,2025-04-04 16:00:39+00:00,10,1348957,Morocco,7810000,Music,194.0,16,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7023,Did I forget any songs? Biggest Hits of 2024! #2024 #song #hits #music #singing #Brunomars,00:01:00,https://i.ytimg.com/vi/vyhxkn24nXU/default.jpg,2025-02-07 02:01:55+00:00,22,5954223,Hong Kong,170000,People & Blogs,60.0,2,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7024,New Bruno Mars Song Is STRAIGHT UP WILD! 😳🔥,00:00:15,https://i.ytimg.com/vi/Ue7qfs5AqQo/default.jpg,2025-02-03 17:00:37+00:00,10,16353294,Lithuania,146000,Music,15.0,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7025,Does “Die With A Smile” by Bruno Mars & Lady Gaga Sound Familiar? 🤔🎈#music #brunomars,00:01:00,https://i.ytimg.com/vi/iVbVwqQxXlQ/default.jpg,2025-01-04 03:07:25+00:00,10,34632792,UNKNOWN,270000,Music,60.0,3,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7026,Sahiba (Music Video) Jasleen Royal |Vijay Deverakonda Radhikka Madan|Stebin| Priya|Aditya| Sudhanshu,00:04:20,https://i.ytimg.com/vi/NW6Dgax2d6I/default.jpg,2024-11-15 06:30:58+00:00,10,95670641,India,1380000,Music,260.0,6,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7027,Kevin AMF - Rapunzel (Video Oficial),00:02:45,https://i.ytimg.com/vi/B5FXTdPNorg/default.jpg,2025-02-07 00:00:06+00:00,10,8186650,UNKNOWN,2220,Music,165.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vid_7028,Maniac : Maniac Song Honey Singh | Esha Gupta | Maniac Song Yo Yo Honey Singh | Glory Bonus Track,00:00:28,https://i.ytimg.com/vi/OI_M_xVMHCg/default.jpg,2025-02-24 12:24:34+00:00,22,1402840,India,41100,People & Blogs,28.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
